"File","LOC","Coverage"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\aplvaluetupletest.cs","58","98.27586"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\apltupletest.cs","93","98.92473"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\apldatalimitsdbltest.cs","113","99.11504"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\aplconverttest.cs","132","96.9697"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\aplensembletest.cs","54","100"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\aplmeasureddatatest.cs","416","99.51923"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\aplchanneltest.cs","393","94.91094"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\aplequipmenttest.cs","204","100"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\aplabsenttest.cs","199","99.49749"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\aplsynchronization_ut.cs","39","100"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\apllogicalacquisitionpasstest.cs","68","100"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\aplsummaryrecordtest.cs","72","100"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\aplrepresentationtest.cs","35","100"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\aplparametercollectiontest.cs","44","100"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\apldataacquisitionruntest.cs","51","100"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\aplunitinfo_ut.cs","38","100"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\aplrunassignmenttest.cs","15","100"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\aplrangecreatortest.cs","66","98.48485"
"hzapplications\common\shareduicomp\aplmodel\aplmodel_mstest\apldebugtracertest.cs","29","96.55173"
"hzapplications\common\shareduicomp\aplpresentationcore\aplpresentationcore_mstest\channeltest.cs","135","100"
"hzapplications\common\shareduicomp\aplpresentationcore\aplpresentationcore_mstest\uihost_unittest.cs","65","100"
"hzapplications\common\shareduicomp\apltestlibrary\fakeclasses\cslbuiparameterfloatfake.cs","15","40"
"hzapplications\common\shareduicomp\apltestlibrary\fakeclasses\cslbuiparametervectorushortfake.cs","9","77.77778"
"hzapplications\common\shareduicomp\apltestlibrary\fakeclasses\cslbuiparameterenumstringfake.cs","6","66.66666"
"hzapplications\common\shareduicomp\apltestlibrary\shimtestcontext.cs","67","86.56716"
"hzapplications\common\shareduicomp\apltestlibrary\fakeclasses\cslbuiparameterbasefake.cs","2","0"
"hzapplications\common\aplutil\aplutilconsts_gtest\adaptedconststringsinclass_unittest.cpp","5","100"
"hzapplications\common\aplutil\aplutilconsts_gtest\aplutilconsts_gtest.cpp","7","85.71429"
"hzapplications\common\aplutil\aplutilconsts_gtest\conststringsinclass_unittest.cpp","5","100"
"hzapplications\common\aplutil\aplutilconsts_gtest\conststringsinheader_unittest.cpp","12","100"
"hzapplications\common\aplutil\aplutilconsts_gtest\externstringsinheader_unittest.cpp","5","100"
"hzapplications\common\aplutil\aplutilconsts_gtest\testhelper.cpp","3","100"
"hzapplications\common\aplutil\aplutilconstscommon_test\conststringsinheader.h","2","100"
"hzapplications\common\aplutil\aplutilconstscommon_test\aplutilconstscommon_test.cpp","3","100"
"hzapplications\common\aplutil\aplutilconstscommon_test\externstringsinheader.cpp","2","100"
"hzapplications\common\aplutil\aplutilconstscommon_test\conststringsinclass.cpp","2","100"
"hzapplications\slim\srv_spmill\spmill\acquisition\spmill_acqmodule.cpp","50","46"
"hzapplications\slim\srv_spmill\spmill\task\spmill_sequencemodule.cpp","19","68.42105"
"hzapplications\slim\srv_spmill\spmill\spmill_const.cpp","15","100"
"hzapplications\slim\srv_spmill\spmill_gtest\spmill_simmodule_ut.cpp","36","100"
"hzapplications\slim\srv_spmill\spmill_gtest\spmill_seqmodule_ut.cpp","18","100"
"hzapplications\slim\srv_spmill\spmill_gtest\spmill_acqmodule_ut.cpp","66","100"
"hzapplications\slim\srv_spmill\spmill\simulation\spmill_simmodule.cpp","41","68.29269"
"hzapplications\slim\srv_spmill\spmill\spmill_const.h","3","100"
"hzapplications\slim\srv_spmill\spmill_gtest\spmill_gtest.cpp","4","100"
"hzapplications\slim\srv_spmill\spmill\simulation\spmill_simmodule.h","16","100"
"hzapplications\slim\srv_spmill\spmill\acquisition\spmill_acqmodule.h","9","88.88889"
"hzapplications\slim\srv_spmill\spmill\task\spmill_millingseqmodule.cpp","37","89.18919"
"hzapplications\slim\srv_spmill\spmill\task\spmill_millingseqmodule.h","3","100"
"hzapplications\slim\srv_spmill\spmill\task\spmill_sequencemodule.h","2","100"
"hzapplications\powerdrive\pdxtra\pdxtra_constants.h","300","100"
"hzapplications\powerdrive\common\pd_channels.h","255","100"
"hzapplications\powerdrive\pdhrt\pdhrt_constants.h","36","100"
"hzapplications\powerdrive\common\pd_acqmodulebase.h","20","100"
"hzapplications\powerdrive\common\pd_acqmodulebase.cpp","173","82.65896"
"hzapplications\powerdrive\pdhrt\pdhrtunittest_gtest\pdhrt_gr_test.cpp","74","100"
"hzapplications\powerdrive\pdhrt\pdhrtunittest_gtest\pdhrt_acqmoduleunittest.cpp","66","100"
"hzapplications\powerdrive\powerdriveunittest_gtest\fakes\pdfakeautoconfigdfmoduleimpl.cpp","44","59.09091"
"hzapplications\powerdrive\pdhrt\pdhrtunittest_gtest\pdhrtunittest_gtest.cpp","4","100"
"hzapplications\powerdrive\pdhrt\pdhrt_gr_dfmodule.cpp","10","100"
"hzapplications\powerdrive\pdhrt\pdhrt_channels.cpp","4","100"
"hzapplications\powerdrive\common\pd_channels.cpp","33","84.84849"
"hzapplications\powerdrive\pdhrt\pdhrt_gr_bmodimpl.h","33","87.87878"
"hzapplications\powerdrive\pdhrt\pdhrtunittest_gtest\pdhrt_acqmoduletestable.h","1","100"
"hzapplications\powerdrive\pdhrt\pdhrt_acqmodule.cpp","6","100"
"hzapplications\perfo\common\customui\models\perfocustomuibasemodel.cs","182","42.30769"
"hzapplications\perfo\common\customui\models\perforatetaskuimodelbase.cs","217","52.53456"
"hzapplications\perfo\common\customui\asinventorytaskuibase.cs","436","74.08257"
"hzapplications\perfo\common\customui\perfocustomuibase.cs","129","65.89147"
"hzapplications\perfo\common\customui\perforatetaskuibase.cs","240","58.75"
"hzapplications\perfo\common\customui\gun.cs","85","76.47059"
"hzapplications\perfo\common\customui\perfocommon.cs","259","25.86873"
"hzapplications\perfo\common\customui\cclutil.cs","27","0"
"hzapplications\perfo\common\customui\asquerytaskuibase.cs","54","75.92593"
"hzapplications\perfo\common\customui\casingcollarlocator.cs","15","80"
"hzapplications\perfo\common\customui\models\customuiparameterhandler.cs","10","80"
"hzapplications\perfo\common\customui\graphics\gungraphics.cs","189","81.48148"
"hzapplications\perfo\common\customui\graphics\cclgraphics.cs","18","100"
"hzapplications\perfo\common\customui\gunsutil.cs","54","70.37037"
"hzapplications\perfo\common\customui\asquerytaskuibase.designer.cs","146","99.31507"
"hzapplications\perfo\common\customui\perforatetaskuibase.designer.cs","351","99.7151"
"hzapplications\perfo\common\customui\asinventorytaskuibase.designer.cs","170","99.41177"
"hzapplications\perfo\common\customui\graphics\intervalgraphics.cs","100","69"
"hzapplications\perfo\common\customui\graphics\graphicsconstants.cs","1","100"
"hzapplications\perfo\common\customui\perfoconstants.cs","10","100"
"hzapplications\perfo\common\customui\perfocommonui_mstest\perforatetaskuimodelbase_unittest.cs","215","100"
"hzapplications\perfo\common\customui\perfocommonui_mstest\perfocustomuibase_unittest.cs","126","96.03175"
"hzapplications\perfo\common\customui\perfocommonui_mstest\asinventorytaskuibase_unittest.cs","331","100"
"hzapplications\perfo\common\customui\perfocommonui_mstest\testutil.cs","96","91.66666"
"hzapplications\perfo\common\customui\perfocommonui_mstest\fakeclasses.cs","43","97.67442"
"hzapplications\perfo\common\customui\perfocommonui_mstest\perforatetaskuibase_unittest.cs","125","99.2"
"hzapplications\perfo\common\customui\perfocommonui_mstest\perfocustomuibasemodel_unittest.cs","64","100"
"hzapplications\perfo\common\customui\perfocommonui_mstest\asquerytaskuibase_unittest.cs","51","98.03922"
"hzapplications\fpit\ber\fpit_berutility.cpp","20","100"
"hzapplications\fpit\computation\fpit_dfmodule_percentfree_base.cpp","38","100"
"hzapplications\fpit\gtest\simulation\fpit_simmodule_rtor_unittest.cpp","59","100"
"hzapplications\fpit\gtest\acquisition\fpit_mtsacqmodule_unittest.cpp","206","100"
"hzapplications\fpit\acquisition\fpit_mtsacqmodule.cpp","570","55.43859"
"hzapplications\fpit\simulation\fpit_mtssimmessagecreater.cpp","259","100"
"hzapplications\fpit\gtest\equipment\fpit_sensor_unittest.cpp","84","100"
"hzapplications\fpit\gtest\computation\fpit_dfmodule_percentfreetorque_unittest.cpp","80","100"
"hzapplications\fpit\gtest\computation\fpit_dfmodule_torque_unittest.cpp","20","100"
"hzapplications\fpit\simulation\fpit_mtssimmodule.cpp","62","45.16129"
"hzapplications\fpit\gtest\acquisition\fpit_mtsmessagecracker_unittest.cpp","419","100"
"hzapplications\fpit\gtest\simulation\fpit_mtssimmessagecreater_unittest.cpp","421","100"
"hzapplications\fpit\simulation\fpit_simmodule_rtor.h","1","100"
"hzapplications\fpit\computation\fpit_dfmodule_stretch_base.cpp","23","100"
"hzapplications\fpit\acquisition\fpit_mtsmessagecracker.cpp","215","85.11628"
"hzapplications\fpit\gtest\acquisition\fpit_acqmodule_ccl_unittest.cpp","28","100"
"hzapplications\fpit\gtest\simulation\fpit_simmodule_rstr_unittest.cpp","59","100"
"hzapplications\fpit\gtest\ber\fpit_berfilewriter_unittest.cpp","131","100"
"hzapplications\fpit\gtest\computation\fpit_dfmodule_memorizedstationindicator_unittest.cpp","54","100"
"hzapplications\fpit\acquisition\fpit_genericchannel.h","16","75"
"hzapplications\fpit\gtest\misc\fpit_analogchannel_unittest.cpp","41","100"
"hzapplications\fpit\computation\fpit_dfmodule_percentfreestretch.cpp","35","100"
"hzapplications\fpit\gtest\simulation\fpit_simmodule_ccl_unittest.cpp","36","100"
"hzapplications\fpit\misc\fpit_linearconversion.h","19","100"
"hzapplications\fpit\simulation\fpit_mtssimacqmodemsg.cpp","236","69.49152"
"hzapplications\fpit\gtest\simulation\fpit_mtssimmodule_unittest.cpp","321","100"
"hzapplications\fpit\simulation\fpit_mtssimacqmodemsg.h","1","100"
"hzapplications\fpit\simulation\fpit_mtssimacqbase.cpp","47","97.87234"
"hzapplications\fpit\acquisition\fpit_mtsfirmwarechecker.cpp","106","82.07547"
"hzapplications\fpit\simulation\fpit_mtssimacqsimulator.cpp","48","52.08333"
"hzapplications\fpit\gtest\acquisition\fpit_acqmodule_rstr_unittest.cpp","42","100"
"hzapplications\fpit\acquisition\fpit_mtsmessagecracker.h","44","100"
"hzapplications\fpit\simulation\fpit_analogsimmodule.cpp","61","59.01639"
"hzapplications\fpit\simulation\fpit_simmodule_rtor.cpp","19","94.73684"
"hzapplications\fpit\misc\fpit_mechanicalproperty.cpp","40","100"
"hzapplications\fpit\misc\fpit_analogchannelmessage.cpp","33","93.93939"
"hzapplications\fpit\gtest\computation\fpit_dfmodule_pipescale_unittest.cpp","130","100"
"hzapplications\fpit\simulation\fpit_mtssimacqbase.h","5","0"
"hzapplications\fpit\gtest\computation\fpit_dfmodule_stretch_unittest.cpp","20","100"
"hzapplications\fpit\acquisition\fpit_acqmodule_ccl.h","1","100"
"hzapplications\fpit\simulation\fpit_mtssimacqdataloader.cpp","59","0"
"hzapplications\fpit\gtest\misc\fpit_percentagecalculator_unittest.cpp","14","100"
"hzapplications\fpit\acquisition\fpit_analogacqmodule.cpp","98","32.65306"
"hzapplications\fpit\gtest\simulation\fpit_simmodule_msin_unittest.cpp","36","100"
"hzapplications\fpit\simulation\fpit_simmodule_ccl.h","1","100"
"hzapplications\fpit\computation\fpit_dfmodule_percentfree_base.h","1","100"
"hzapplications\fpit\gtest\acquisition\fpit_acqmodule_msin_unittest.cpp","32","100"
"hzapplications\fpit\gtest\misc\fpit_taskcommandmanager_unittest.cpp","138","100"
"hzapplications\fpit\gtest\computation\fpit_dfmodule_percentfreestretch_unittest.cpp","79","100"
"hzapplications\fpit\gtest\acquisition\fpit_acqmodule_anmc_unittest.cpp","32","100"
"hzapplications\fpit\gtest\ber\fpit_berdatastorage_unittest.cpp","7","100"
"hzapplications\fpit\gtest\misc\fpit_validationerror_unittest.cpp","11","100"
"hzapplications\fpit\gtest\misc\fpit_linearconversion_unittest.cpp","36","100"
"hzapplications\fpit\gtest\misc\fpit_osddvaluedomain_unittest.cpp","21","100"
"hzapplications\fpit\gtest\simulation\fpit_simmodule_anmc_unittest.cpp","36","100"
"hzapplications\fpit\computation\fpit_dfmodule_compensatedstretch.cpp","13","100"
"hzapplications\fpit\misc\fpit_mechanicalproperty.h","3","100"
"hzapplications\fpit\gtest\computation\fpit_dfmodule_compensatedstretch_unittest.cpp","19","100"
"hzapplications\fpit\gtest\acquisition\fpit_mtsfirmwarechecker_unittest.cpp","128","100"
"hzapplications\fpit\ber\fpit_berfilewriter.h","1","100"
"hzapplications\fpit\misc\fpit_taskcommandmanager.cpp","101","100"
"hzapplications\fpit\computation\fpit_dfmodule_stretch_base.h","1","100"
"hzapplications\fpit\gtest\fpit_gtest.cpp","5","100"
"hzapplications\fpit\computation\fpit_temperaturecompensation.h","2","100"
"hzapplications\fpit\gtest\misc\fpit_mechanicalproperty_unittest.cpp","28","100"
"hzapplications\fpit\acquisition\fpit_channelmgr.cpp","14","100"
"hzapplications\fpit\computation\fpit_dfmodule_percentfreetorque.cpp","37","100"
"hzapplications\fpit\acquisition\fpit_acqmodule_rtor.cpp","20","90"
"hzapplications\fpit\simulation\fpit_mtssimacqtraining.cpp","89","0"
"hzapplications\fpit\gtest\computation\fpit_dfmodule_compensatedtorque_unittest.cpp","19","100"
"hzapplications\fpit\acquisition\fpit_acqmodule_ccl.cpp","7","100"
"hzapplications\fpit\misc\fpit_analogchannel.h","8","100"
"hzapplications\fpit\acquisition\fpit_mtsfirmwarechecker.h","13","100"
"hzapplications\fpit\simulation\fpit_simmodule_msin.h","1","100"
"hzapplications\fpit\gtest\mock\fpit_toolstringscannermock.cpp","8","100"
"hzapplications\fpit\acquisition\fpit_channel.cpp","4","100"
"hzapplications\fpit\computation\fpit_dfmodule_torque.h","1","100"
"hzapplications\fpit\simulation\fpit_mtssimacqapptesting.cpp","44","34.09091"
"hzapplications\fpit\simulation\fpit_mtssimacqslowchannelmsg.cpp","72","100"
"hzapplications\fpit\computation\fpit_dfmodule_compensatedstretch.h","1","100"
"hzapplications\fpit\computation\fpit_dfmodule_percentfreestretch.h","1","100"
"hzapplications\fpit\acquisition\fpit_acqmodule_msin.cpp","15","100"
"hzapplications\fpit\computation\fpit_dfmodule_stretch.h","1","100"
"hzapplications\fpit\misc\fpit_timestamp.cpp","12","100"
"hzapplications\fpit\simulation\fpit_mtssimmessagecreater.h","22","100"
"hzapplications\fpit\computation\fpit_dfmodule_pipescale.cpp","77","92.20779"
"hzapplications\fpit\gtest\computation\fpit_dfmodule_percentfree_unittest_util.h","61","100"
"hzapplications\fpit\acquisition\fpit_acqmodule_anmc.cpp","15","100"
"hzapplications\fpit\computation\fpit_dfmodule_torque_base.cpp","23","100"
"hzapplications\fpit\simulation\fpit_simmodule_ccl.cpp","8","100"
"hzapplications\fpit\simulation\fpit_mtssimmodule.h","1","100"
"hzapplications\fpit\ber\fpit_berdatastorage.h","1","100"
"hzapplications\fpit\simulation\fpit_simmodule_rstr.cpp","19","94.73684"
"hzapplications\fpit\computation\fpit_dfmodule_compensatedtorque.cpp","13","100"
"hzapplications\fpit\gtest\acquisition\fpit_acqmodule_rtor_unittest.cpp","42","100"
"hzapplications\fpit\computation\fpit_temperaturecompensation.cpp","12","83.33334"
"hzapplications\fpit\acquisition\fpit_scalarchennel.h","8","100"
"hzapplications\fpit\gtest\misc\fpit_validationresults_unittest.cpp","15","100"
"hzapplications\fpit\computation\fpit_dfmodule_torque.cpp","6","100"
"hzapplications\fpit\acquisition\fpit_acqmodule_msin.h","1","100"
"hzapplications\fpit\misc\fpit_percentagecalculator.h","6","100"
"hzapplications\fpit\gtest\ber\fpit_berutility_unittest.cpp","11","100"
"hzapplications\fpit\computation\fpit_dfmodule_memorizedstationindicator.cpp","22","95.45454"
"hzapplications\fpit\acquisition\fpit_acqmodule_rstr.cpp","20","90"
"hzapplications\fpit\ber\fpit_berdatastorage.cpp","34","17.64706"
"hzapplications\fpit\acquisition\fpit_acqmodule_rtor.h","1","100"
"hzapplications\fpit\ber\fpit_berfilewriter.cpp","47","91.48936"
"hzapplications\fpit\acquisition\fpit_channelmgr.h","26","96.15385"
"hzapplications\fpit\acquisition\fpit_acqmodule_rstr.h","1","100"
"hzapplications\fpit\acquisition\fpit_mtsacqmodule.h","2","100"
"hzapplications\fpit\computation\fpit_dfmodule_percentfreetorque.h","1","100"
"hzapplications\fpit\simulation\fpit_simmodule_anmc.h","1","100"
"hzapplications\fpit\computation\fpit_dfmodule_pipescale.h","1","100"
"hzapplications\fpit\computation\fpit_dfmodule_stretch.cpp","6","100"
"hzapplications\fpit\simulation\fpit_simmodule_msin.cpp","8","100"
"hzapplications\fpit\computation\fpit_dfmodule_compensatedtorque.h","1","100"
"hzapplications\fpit\simulation\fpit_simmodule_anmc.cpp","8","100"
"hzapplications\fpit\ber\fpit_berutility.h","1","100"
"hzapplications\fpit\acquisition\fpit_acqmodule_anmc.h","1","100"
"hzapplications\fpit\acquisition\fpit_analogacqmodule.h","1","100"
"hzapplications\fpit\computation\fpit_dfmodule_memorizedstationindicator.h","1","100"
"hzapplications\fpit\simulation\fpit_simmodule_rstr.h","1","100"
"hzapplications\fpit\computation\fpit_dfmodule_torque_base.h","1","100"
"hzapplications\fpit\simulation\fpit_analogsimmodule.h","1","100"
"hzapplications\fpit\ui\parameter\fpit_parameterlist.cs","54","5.555555"
"hzapplications\fpit\ui\stationmeasurement\fpit_stationmeasurementui.cs","772","8.290155"
"hzapplications\fpit\ui\utilities\fpit_uiparameterextensions.cs","52","0"
"hzapplications\fpit\ui\utilities\fpit_customextensions.cs","83","95.18073"
"hzapplications\fpit\ui\plot\fpit_pipesketch.cs","190","29.47368"
"hzapplications\fpit\ui\drillstringconfiguration\fpit_elementtype.cs","33","36.36364"
"hzapplications\fpit\ui\stationsummary\fpit_tabledata.cs","219","1.826484"
