Project Name,Checkpoint Name,Created On,File Name,Lines,Statements,Percent Comment Lines,Percent Documentation Lines,"Classes, Interfaces, Structs",Methods per Class,Calls per Method,Statements per Method,Line Number of Most Complex Method*,Name of Most Complex Method*,Maximum Complexity*,Line Number of Deepest Block,Maximum Block Depth,Average Block Depth,Average Complexity*,Statements at block level 0,Statements at block level 1,Statements at block level 2,Statements at block level 3,Statements at block level 4,Statements at block level 5,Statements at block level 6,Statements at block level 7,Statements at block level 8,Statements at block level 9
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CSR\CSR_CustomUI\CSR_CustomUI.cs,1426,460,14.6,0.0,1,29.00,4.34,12.86,536,CSR_CustomUI.ManageIgnoreInfo(),14,1269,8,2.63,3.28,18,69,116,170,57,15,9,5,1,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CSR\CSR_CustomUI\CSR_JointsServer.cs,381,91,11.3,0.8,1,23.00,1.04,2.48,257,"CSR_JointsServer.SetRemark(float p_depth, string p_remark)",8,267,4,1.81,1.83,4,30,41,11,5,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CSR\CSR_CustomUI\CSR_JointTable\CSR_JointTableDataProvider.cs,300,142,12.3,0.0,1,9.00,7.44,10.89,23,CSR_JointTableDataProvider.OnFillData(),8,55,4,2.04,4.11,11,33,58,19,21,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CSR\CSR_CustomUI\CSR_JointTable\CSR_JointTableProperty.cs,285,97,9.8,8.8,2,7.00,2.00,4.07,184,"CSR_JointTableProperty.CreateSpecificProp ( PropertyDescriptor[] props , ref int icount , PropertyDescriptorCollection baseProps, int index )",6,253,5,2.16,2.21,16,18,21,23,14,5,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CSR\CSR_CustomUI\CSR_JointTable\CSR_JointTableViewer.cs,83,51,9.6,0.0,5,1.40,0.86,3.29,16,CSR_JointTableViewer.EnsembleName.get(),1,54,3,1.33,1.00,16,7,23,5,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CSR\CSR_CustomUI\Properties\AssemblyInfo.cs,64,14,71.9,0.0,0,0.00,0.00,0.00,,,0,1,0,0.00,0.00,14,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\AssemblyInfo.cs,62,14,71.0,0.0,0,0.00,0.00,0.00,,,0,1,0,0.00,0.00,14,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\CorrelationTool.cs,109,53,5.5,24.8,1,16.00,0.00,1.00,55,CorrelationTool.Offset.set(),1,55,3,1.81,1.00,5,16,16,16,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\frmDepthSummary.cs,103,27,6.8,35.0,1,4.00,2.25,3.25,56,"frmDepthummary.frmDepthummary(string reportFullName, ReportDataSource reportDataSource, ReportParameter[] reportParams)",3,65,3,1.22,1.50,10,4,10,3,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\frmDepthSummary.designer.cs,79,38,13.9,13.9,1,2.00,3.50,16.00,14,frmDepthummary.Dispose(bool disposing),3,18,3,1.82,2.00,2,4,31,1,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\GatherSamplesTaskUI.cs,3019,1239,12.8,10.6,1,64.00,7.38,16.91,1015,GatherSamplesTaskUI.DrawGraphicsPanel(Graphics g),26,1172,9+,3.33,5.64,26,131,344,258,229,106,40,33,35,37
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\GatherSamplesTaskUI.Designer.cs,740,538,23.2,1.5,1,2.00,43.50,242.50,14,GatherSamplesTaskUI.Dispose(bool disposing),3,18,3,1.90,2.00,2,51,484,1,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\Gun.cs,1044,507,9.5,2.8,1,117.00,0.17,2.18,271,Gun.ShootingStatus.set(),6,278,6,1.80,2.97,49,195,133,77,45,7,1,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\GunToolStringHandler.cs,754,227,14.2,7.0,2,14.50,1.59,6.14,528,"GunToolStringHandler.Slide_RD_Forward(int bullet_index, bool slideInPlace, out double lost_depth)",7,222,5,2.26,2.62,7,41,95,54,29,1,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SamplingCommon.cs,463,201,6.9,15.3,2,14.50,1.41,4.83,121,SamplingCommon.GetAcqModuleElementGuid(ISlbToolStringHandler toolStringHandler),6,137,5,2.01,1.86,17,34,101,32,13,4,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SamplingConstants.cs,483,283,31.5,6.0,5,0.00,0.00,0.00,,,0,39,1,0.97,0.00,9,274,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SamplingDepthsSummary.cs,182,108,4.4,17.0,1,28.00,0.00,1.75,49,"SamplingDepthsSummary.SamplingDepthsSummary(string jobName, string toolStringName, string gunName, int bulletNumber, double topDepth, double bottomDepth, string cclStopDepth, double tzdd, string shotDensity, int noOfShots, string shapedCharge, string depthUnit)",1,49,3,1.89,1.00,5,28,49,26,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SamplingReport.cs,2523,1542,7.5,6.1,1,35.00,17.49,40.23,1069,"SamplingReport.m_GridControl_CurrentColumnChange(object sender, System.ComponentModel.CancelEventArgs e)",69,590,7,3.21,7.83,32,102,549,148,398,194,95,24,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SamplingReport.Designer.cs,205,119,15.1,5.9,1,2.00,9.50,44.00,43,SamplingReport.Dispose(bool disposing),3,49,4,1.55,2.00,25,6,86,1,1,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SamplingToolBar.cs,398,156,5.8,16.6,1,13.00,5.62,9.08,287,SamplingToolBar.UpdateGauges(),12,307,5,2.44,3.08,16,22,45,39,19,15,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SamplingToolBar.Designer.cs,130,76,20.0,8.5,1,2.00,5.50,32.50,14,SamplingToolBar.Dispose(bool disposing),3,18,3,1.84,2.00,2,9,64,1,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SidewallCoreSummaryTableDataProvider.cs,1248,779,10.8,2.7,1,11.00,46.91,63.18,308,SidewallCoreSummaryTableDataProvider.FillJobDataTable(),40,783,6,3.05,13.00,16,64,171,239,234,12,43,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SidewallCoreSummaryTableViewer.cs,75,22,9.3,41.3,1,1.00,4.00,12.00,49,SidewallCoreSummaryTableViewer.GetTableDataProvider(),1,52,2,1.14,1.00,9,1,12,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SurfaceHotCheckTaskUI.cs,1607,737,11.8,11.0,1,42.00,5.55,15.19,987,SurfaceHotCheckTaskUI.UpdateVSHMWiresFields(),22,1075,8,2.43,3.88,19,80,321,238,58,13,3,3,2,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SurfaceHotCheckTaskUI.Designer.cs,689,467,20.9,6.1,1,2.00,35.50,211.00,47,SurfaceHotCheckTaskUI.Dispose(bool disposing),3,53,3,1.90,2.00,2,43,421,1,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\Controls\CustomGaugeViewer.cs,206,82,4.4,18.9,1,14.00,1.64,3.14,186,CustomGaugeViewer.OnResize(EventArgs e),3,172,4,1.94,1.14,10,16,27,27,2,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\Properties\Resources.Designer.cs,74,33,23.0,13.5,1,5.00,0.60,2.00,40,Resources.ResourceManager.get(),2,42,4,1.67,1.20,6,13,4,6,4,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SamplingUIP_MSTest\Properties\AssemblyInfo.cs,36,15,47.2,0.0,0,0.00,0.00,0.00,,,0,1,0,0.00,0.00,15,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SamplingUIP_MSTest\ShootPosition\ShootPositionBulletHelperTest.cs,113,69,2.7,0.0,1,6.00,3.00,8.67,14,ShootPositionBulletHelperTest.Test_FindBottomUsedBulletFromGrid_NegativeCase(),1,16,2,1.68,1.00,5,12,52,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SamplingUIP_MSTest\ShootPosition\ShootPositionDepthHelperTest.cs,179,102,0.0,0.0,1,9.00,3.44,8.67,26,ShootPositionDepthHelperTest.Test_OnDepthSliderBackward(),2,30,3,2.31,1.78,8,16,14,64,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SamplingUIP_MSTest\ShootPosition\ShootPositionFileIOTest.cs,534,302,2.2,0.0,3,9.00,5.89,8.93,27,"ShootPositionFileExcelIoTestable.GenerateExcelFile(string fileName, int[] columnOutputs)",2,263,4,2.02,1.37,15,46,163,75,3,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SamplingUIP_MSTest\ShootPosition\ShootPositionHelperTest.cs,38,20,0.0,0.0,1,2.00,6.00,5.50,13,ShootPositionHelperTest.Test_NaNToZero(),1,15,2,1.30,1.00,5,4,11,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SamplingUIP_MSTest\ShootPosition\ShootPositionMockClasses.cs,91,32,7.7,0.0,2,5.00,0.50,1.50,73,"GunToolStringHandlerFake.CreateGun(ref List<Gun> gunList, int gunCount)",2,77,3,1.31,1.10,7,10,13,2,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SamplingUIP_MSTest\ShootPosition\ShootPositionMockUtility.cs,331,252,0.0,0.0,1,5.00,4.80,47.60,14,ShootPositionMockUtility.PrepareGridData(),1,16,2,1.92,1.00,6,8,238,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SamplingUIP_MSTest\ShootPosition\ShootPositionParameterHelperTest.cs,118,64,0.0,0.0,1,5.00,3.80,9.00,18,ShootPositionParameterHelperTest.Test_Save_ShootingPolarities(),2,22,3,2.11,2.00,9,10,10,35,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\SamplingUIP_MSTest\ShootPosition\ShootPositionWireHandlerTest.cs,62,33,0.0,0.0,1,4.00,2.00,4.50,17,ShootPositionWireHandlerTest.AddShootingWires(ref StringCollection availableShootingWires),2,21,3,1.39,1.25,8,7,15,3,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\ShootPosition\ShootPosition.cs,3771,1494,13.6,10.0,2,57.00,5.38,11.55,2550,"ShootPosition.OnShootPositionUIUpdate(string subscriptionId, SamplingEventData ped)",39,1386,7,3.05,4.46,21,156,546,268,191,171,100,41,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\ShootPosition\ShootPosition.designer.cs,914,578,24.5,1.8,1,4.00,19.75,131.25,730,ShootPosition.Onpnl_ShootPosition_Resize(bool launchedFromRepositionTask),5,30,4,1.93,3.00,5,48,510,14,1,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\ShootPosition\ShootPositionBulletHelper.cs,146,21,6.2,21.2,1,2.00,3.00,8.00,126,"ShootPositionBulletHelper.Find_Bottom_Used_Bullet(string[,] gridControl, short colStatus)",6,84,4,2.10,4.50,3,2,9,4,3,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\ShootPosition\ShootPositionDepthHelper.cs,207,52,13.0,16.9,1,9.00,3.22,3.89,114,"ShootPositionDepthHelper.DeleteRequestedDepth(int rowIndex, string displayUnitSystem, ShootPositionParameterHelper saveParam, string [,] gridControl, out double lost_depth)",4,124,3,1.71,2.00,6,11,27,8,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\ShootPosition\ShootPositionFileIO.cs,701,315,5.0,5.3,3,7.33,5.27,12.64,334,"ShootPositionTextIO.ReadFromTextFile(string fileName, char cDelimiter, string paramMinShootDepthUnit, double paramMinShootDepthValue, out string errorMessage, out string textMessage)",13,379,9+,3.24,4.65,13,24,89,71,40,43,20,11,2,2
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\ShootPosition\ShootPositionHelper.cs,300,132,2.0,12.3,4,2.00,5.88,7.88,281,"ShootPositionFileIOFactory.GetFactoryInstance(string extensionType, string[,] gridData)",4,288,4,1.48,1.88,13,56,53,6,4,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\ShootPosition\ShootPositionParameterHelper.cs,401,196,7.5,9.7,1,13.00,5.15,13.38,227,"ShootPositionParameterHelper.PrepareGunToolStringInfo(ISlbToolString toolString, bool expertMode, ref ToolStringHandlerInfo toolStringHandlerInfo, ApplyParameterValuesDelegate apply, ReadParameterDelegate readParam)",14,280,5,3.00,3.62,9,13,39,56,66,13,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SamplingUIP\ShootPosition\ShootPositionWireHandler.cs,103,31,1.0,30.1,1,3.00,4.00,7.33,69,"ShootPositionWireHandler.BuildShootingWiresFromAvailable(ref StringCollection availableShootingWires, List<Gun> GunList, string paramShootingReturn)",5,59,5,2.23,3.33,6,3,8,7,6,1,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SimulationUI\AssemblyInfo.cs,62,14,71.0,0.0,0,0.00,0.00,0.00,,,0,1,0,0.00,0.00,14,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\CST\SimulationUI\Sampling_SimUI.cs,134,67,15.7,9.7,1,5.00,2.80,9.80,36,Sampling_SimUI.Dispose(bool disposing),5,42,4,1.82,2.20,9,9,37,9,3,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DLT\Simulation_UI\AssemblyInfo.cs,40,15,52.5,0.0,0,0.00,0.00,0.00,,,0,1,0,0.00,0.00,15,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DLT\Simulation_UI\DLTE_SimulationUI.cs,354,214,19.8,4.0,1,10.00,3.20,17.10,67,DLTE_SimulationUI.Dispose( bool disposing ),3,72,4,1.77,1.20,9,34,169,1,1,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_UI\AssemblyInfo.cs,66,14,72.7,0.0,0,0.00,0.00,0.00,,,0,1,0,0.00,0.00,14,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_UI\ParameterWorksheet\DsltEditorControl.cs,35,16,11.4,0.0,1,3.00,0.33,3.00,8,DsltEditorControl.OnClose(),1,14,2,1.31,1.00,4,3,9,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_UI\ParameterWorksheet\DsltFiringRate.cs,81,63,6.2,0.0,1,8.00,0.88,5.63,20,DsltFiringRate.GetValueString(),7,22,3,1.95,3.25,3,15,27,18,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_UI\ParameterWorksheet\DsltParameterEditor.cs,24,8,25.0,0.0,1,1.00,1.00,4.00,8,"DsltParameterEditor.DsltParameterEditor(DSLT_UI_ParameterWorksheet parameterEditorUIP, string sheetName, ISonicPwsSharedObject oPwsSharedObject, SonicEditorControl editorControl)",1,11,2,1.13,1.00,3,1,4,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_UI\ParameterWorksheet\DsltParameterEnumString.cs,60,25,6.7,0.0,1,3.00,3.67,5.67,17,"DsltParameterEnumString.DisplayErrorMessage(string newValue, string errorMessage)",3,21,3,1.84,2.00,5,3,8,9,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_UI\ParameterWorksheet\DsltParameterFloat.cs,19,5,21.1,0.0,1,1.00,0.00,0.00,9,"DsltParameterFloat.DsltParameterFloat(CSlbUIParameterFloat param, DsltParameterManager manager)",1,10,1,0.20,1.00,4,1,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_UI\ParameterWorksheet\DsltParameterInt.cs,112,49,5.4,0.0,1,3.00,7.33,13.33,31,"DsltParameterInt.ChangeDTFS(string errorMessage, string newValue)",9,47,4,2.45,4.33,6,3,12,19,9,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_UI\ParameterWorksheet\DsltParameterManager.cs,56,25,10.7,0.0,1,2.00,7.00,8.50,18,DsltParameterManager.CreateSonicUIParameter(CSlbUIParameterBase param),6,24,3,1.80,3.50,6,2,8,9,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_UI\ParameterWorksheet\DsltParameterUInt.cs,111,49,7.2,0.0,1,3.00,8.00,13.33,31,"DsltParameterUInt.ChangeDWCO(string errorMessage, string newValue)",8,42,4,2.49,4.00,6,3,10,21,9,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_UI\ParameterWorksheet\DSLT_UI_ParameterWorksheet.cs,176,91,2.8,0.0,1,12.00,1.67,5.58,36,DSLT_UI_ParameterWorksheet.GetSondeType(),6,53,5,2.37,1.92,9,15,21,26,19,1,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_UI\ParameterWorksheet\DSLT_UI_ParameterWorksheet.designer.cs,13,4,30.8,0.0,1,0.00,0.00,0.00,,,0,7,1,0.25,0.00,3,1,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_UI\Setup\DSLT_SetupMainUI.cs,261,119,9.2,1.1,1,10.00,3.20,10.20,196,DSLT_SetupMainUI.ChangeMode(string modeValue),10,231,7,2.75,4.60,7,10,40,32,19,3,6,2,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_UI\SimulationUI\CDsltSimulationUICtrl.cs,595,412,14.5,3.4,1,15.00,4.40,24.27,480,CDsltSimulationUICtrl.GainValueToIndex(double value),17,83,4,2.02,4.13,5,43,307,54,3,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_UI\SimulationUI\CDsltTrainingSimulationUICtrl.cs,137,73,14.6,5.1,1,4.00,2.75,15.25,98,"CDsltTrainingSimulationUICtrl.EnvironmentComboBoxSelectedIndexChanged(object sender, EventArgs e)",5,106,4,2.05,3.00,4,8,49,4,8,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_UI\SimulationUI\CDsltWfProperty.cs,26,24,23.1,0.0,1,7.00,0.00,0.43,5,CDsltWfProperty.TimeShiftModeLabel.get(),1,12,2,1.54,1.00,2,7,15,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_UI\SonicInitialization\DSLT_UI_SonicInitialization.cs,424,276,1.2,0.0,1,11.00,9.18,22.00,291,"DSLT_UI_SonicInitialization.CloseButton_Click(object sender, EventArgs s)",9,327,5,2.16,3.73,7,27,175,49,17,1,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_WaveformViewer\DSLT_PanelControlModule.cs,80,31,13.8,3.8,1,4.00,2.50,4.75,21,DSLT_PanelControlModule.AddInitialPanel(),6,32,5,2.03,3.50,4,8,7,8,3,1,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_WaveformViewer\DSLT_TM.cs,3377,1467,4.6,2.7,1,81.00,6.62,16.56,1596,"DSLT_TM.ConvertPresentationToParameter(string handleID, VisualComponentData visualComponentData, string dataAttributeName, float val)",22,1030,9+,3.34,5.17,10,116,485,317,176,167,78,88,23,7
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSLT\DSLT_WaveformViewer\Properties\AssemblyInfo.cs,36,15,47.2,0.0,0,0.00,0.00,0.00,,,0,1,0,0.00,0.00,15,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\DSST_MsTest\Properties\AssemblyInfo.cs,36,15,47.2,0.0,0,0.00,0.00,0.00,,,0,1,0,0.00,0.00,15,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\DSST_MsTest\TestCase\DepthOffsetCalculatorTest.cs,42,27,0.0,0.0,1,3.00,1.33,4.67,14,DepthOffsetCalculatorTest.GetTxArrayOffsetTest(),1,16,2,1.33,1.00,5,8,14,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\DSST_MsTest\TestCase\DSST_TMHelperTest.cs,66,42,0.0,0.0,1,6.00,7.67,4.00,13,DSST_TMHelperTest.TestValidateAxis(),1,15,2,1.45,1.00,5,13,24,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\DSST_WaveformViewer\DSST_PanelControlModule.cs,206,87,5.8,1.5,1,8.00,3.00,7.63,166,DSST_PanelControlModule.ReadParameterScalar(string osdd),9,70,6,2.34,4.38,9,17,21,20,16,3,1,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\DSST_WaveformViewer\DSST_TM.cs,947,437,16.1,0.3,2,10.00,5.35,19.75,160,"DSST_TM.CalcSpectrum( ref VisualComponentData visualComponentData, long wfId, ref float[] samples, ref WaveformData waveformData, bool isLinear )",27,202,8,3.49,6.30,12,25,142,95,46,30,35,29,23,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\DSST_WaveformViewer\DSST_TMHelper.cs,70,36,0.0,0.0,1,6.00,0.67,4.33,61,"DSST_TMHelper.ValidateAxis(long timeLength, long timeAxisLength, long stationCount, long directionCount, long pwfDimentionCount0, long pwfDimentionCount1, long pwfDimentionCount2, int waveformID)",7,23,4,2.36,2.83,2,8,9,9,8,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\DSST_WaveformViewer\Properties\AssemblyInfo.cs,36,15,47.2,0.0,0,0.00,0.00,0.00,,,0,1,0,0.00,0.00,15,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\UI\AssemblyInfo.cs,62,14,71.0,0.0,0,0.00,0.00,0.00,,,0,1,0,0.00,0.00,14,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\UI\ParameterWorksheet\DSST_DropDownCell.cs,195,80,6.7,0.0,2,6.00,1.83,4.42,101,"DSST_DropDownCellRenderer.DropDownContainerShowingDropDown(object sender, CancelEventArgs e)",7,124,4,1.90,1.83,11,15,29,21,4,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\UI\ParameterWorksheet\DSST_EditorControl.cs,36,16,11.1,0.0,1,3.00,0.33,3.00,8,DSST_EditorControl.OnClose(),1,14,2,1.31,1.00,4,3,9,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\UI\ParameterWorksheet\DSST_ParameterEditor.cs,189,64,19.6,0.0,1,12.00,1.83,3.92,113,"DSST_ParameterEditor.SmartParameterGridControl_QueryCellInfo(SonicParameterBase param, bool editable)",7,132,7,2.72,2.08,4,13,23,4,7,4,8,1,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\UI\ParameterWorksheet\DSST_ParameterEnumString.cs,229,88,8.3,0.0,1,20.00,1.10,2.65,68,"DSST_ParameterEnumString.SaveChange(bool returnToSuggested, string newValue = null)",4,25,4,2.17,1.85,6,18,28,27,9,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\UI\ParameterWorksheet\DSST_ParameterFloat.cs,326,129,8.3,0.0,1,23.00,2.26,3.91,103,DSST_ParameterFloat.RangesAndLimits.get(),6,25,4,2.38,2.30,7,21,37,44,20,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\UI\ParameterWorksheet\DSST_ParameterInt.cs,320,128,7.2,0.0,1,22.00,2.32,4.09,103,DSST_ParameterInt.RangesAndLimits.get(),6,25,4,2.39,2.41,7,20,37,44,20,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\UI\ParameterWorksheet\DSST_ParameterManager.cs,89,33,20.2,0.0,1,5.00,2.40,4.20,28,DSST_ParameterManager.CreateSonicUIParameter(CSlbUIParameterBase param),5,64,4,1.76,2.20,7,5,11,9,1,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\UI\ParameterWorksheet\DSST_ParameterValidator.cs,885,403,21.1,0.0,1,19.00,15.89,19.89,15,"DSST_ParameterValidator.Validate(string code, string newVal, int zoneIndex)",17,21,4,2.32,5.89,6,19,234,128,16,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\UI\ParameterWorksheet\DSST_ParameterWorksheet.cs,226,92,12.4,0.0,1,12.00,1.83,5.75,149,DSST_ParameterWorksheet.UpdateExpertMode(bool nextIsExpertMode),6,192,5,2.30,2.50,5,18,27,30,10,2,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\UI\ParameterWorksheet\DSST_ParameterWorksheet.Designer.cs,82,40,19.5,4.9,1,4.00,1.50,7.25,13,DSST_ParameterWorksheet.SetDrawingSize(),1,15,2,1.65,1.00,3,8,29,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\UI\ParameterWorksheet\DSST_SASEditor.cs,433,197,6.5,0.9,1,23.00,2.00,6.48,290,"DSST_SASEditor.IsValidStatus(long status, out string errorMeesage)",11,341,6,2.30,2.30,9,34,89,30,26,6,3,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\UI\ParameterWorksheet\DSST_SASEditor.Designer.cs,175,120,10.9,6.3,1,2.00,10.50,56.00,17,DSST_SASEditor.Dispose(bool disposing),3,21,3,1.92,2.00,2,6,111,1,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\DSST\UI\ParameterWorksheet\DSST_ZoneEditorControl.cs,110,43,7.3,3.6,1,6.00,3.00,5.17,64,"DSST_ZoneEditorControl.IsSpsEnabled(ColumnOrderedType_t eColType, int nCurZoneIndex)",6,44,6,2.98,2.67,5,7,8,6,4,7,6,0,0,0
